Car Name,Rating,Exterior & Body,Engine/Transmission/Clutch,Suspension/Steering,Interior,AC/Heater,Model Date,Mileage,Fuel Type,Transmission,Last Updated Date,Offer URL,Price_numeric
Toyota Vitz F 1.0 2018,9.4/10,86%,100%,100%,97%,100%,2018.0,"60,655 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2018-for-sale-in-rawalpindi-8261705,4100000.0
Changan Oshan X7 FutureSense 2022,9.9/10,99%,100%,100%,95%,100%,2022.0,"8,310 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/changan-oshan-x7-2022-for-sale-in-islamabad-8270990,9000000.0
Nissan Dayz X 2020,9.7/10,98%,100%,100%,84%,100%,2020.0,"9,394 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/nissan-dayz-2020-for-sale-in-islamabad-8325134,3629999.9999999995
Peugeot 2008 Active 2022,9.8/10,92%,100%,100%,100%,100%,2022.0,"31,716 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2022-for-sale-in-islamabad-8259400,6300000.0
Toyota Corolla GLi Automatic 1.3 VVTi 2018,8.7/10,59%,100%,100%,93%,100%,2018.0,"78,045 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-8307354,4500000.0
Chery Tiggo 8 Pro 1.6 DEX Plus 2022,9.8/10,93%,100%,100%,100%,100%,2022.0,"4,301 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/chery-tiggo-8-pro-2022-for-sale-in-islamabad-8352776,8500000.0
Suzuki Wagon R Hybrid FX 2022,9.5/10,83%,100%,100%,100%,100%,2022.0,"12,869 km",Hybrid,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-rawalpindi-8269900,4150000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2017,9.5/10,86%,99%,100%,100%,100%,2017.0,"90,683 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-rawalpindi-8320999,5195000.0
Hyundai Sonata 2.5 2022,9.6/10,86%,100%,100%,100%,100%,2022.0,"26,814 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2022-for-sale-in-islamabad-8261410,10300000.0
Toyota Fortuner 2.7 G 2022,9.8/10,93%,99%,100%,100%,100%,2022.0,"12,452 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-islamabad-8284005,14900000.0
Changan Alsvin 1.5L DCT Lumiere 2022,9.6/10,91%,100%,100%,93%,100%,2022.0,"41,958 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/changan-alsvin-2022-for-sale-in-islamabad-8307578,4200000.0
Toyota Yaris ATIV X CVT 1.5 2022,9.9/10,99%,100%,100%,100%,100%,2022.0,"2,509 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2022-for-sale-in-islamabad-8251764,5500000.0
KIA Sportage AWD 2022,9.7/10,89%,100%,100%,100%,100%,2022.0,"10,685 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2022-for-sale-in-gujranwala-8150195,8300000.0
Toyota Camry Hybrid 2015,8.8/10,63%,100%,100%,92%,100%,2015.0,"65,557 km",Hybrid,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-camry-2015-for-sale-in-gujranwala-8332225,10300000.0
Honda N Wgn G 2020,9.5/10,87%,100%,100%,100%,100%,2020.0,"31,501 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/honda-n-wgn-2020-for-sale-in-gujranwala-8335209,3550000.0
Honda Vezel e-HEV Z 2021,9.0/10,72%,100%,100%,94%,100%,2021.0,"22,926 km",Hybrid,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2021-for-sale-in-gujranwala-8346179,12500000.0
Toyota Corolla Altis X Automatic 1.6 2022,10/10,99%,100%,100%,100%,100%,2022.0,102 km,Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-gujranwala-8147212,6350000.0
Toyota Pixis Epoch 2019,9.2/10,78%,100%,100%,97%,100%,2019.0,"23,507 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2019-for-sale-in-gujranwala-8121346,3550000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2022,9.6/10,91%,100%,100%,95%,100%,2022.0,"43,585 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-gujranwala-8199794,7000000.0
Peugeot 2008 Active 2023,9.9/10,96%,100%,100%,100%,100%,2023.0,"17,022 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2023-for-sale-in-gujranwala-8303808,6750000.0
Honda N Box Custom GL 2020,9.4/10,84%,100%,100%,93%,100%,2020.0,"20,609 km",Petrol,Automatic,"Feb 09, 2024",https://www.pakwheels.com/used-cars/honda-n-box-2020-for-sale-in-gujranwala-8279308,3300000.0
Honda Vezel e-HEV Z 2021,9.7/10,93%,100%,100%,100%,100%,2021.0,"7,171 km",Hybrid,Automatic,"Feb 07, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2021-for-sale-in-lahore-8193641,12000000.0
Honda Vezel Hybrid Z Honda Sensing  2018,9.7/10,92%,100%,100%,100%,100%,2018.0,"50,219 km",Petrol,Automatic,"Feb 06, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2018-for-sale-in-rawalpindi-8364629,7998999.999999999
KIA Sportage AWD 2021,9.5/10,85%,100%,100%,98%,100%,2021.0,"35,725 km",Petrol,Automatic,"Feb 06, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2021-for-sale-in-lahore-7936792,7390000.000000001
Toyota Land Cruiser Cygnus 2005,9.5/10,85%,98%,100%,97%,100%,2005.0,"78,931 km",Petrol,Automatic,"Feb 03, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2005-for-sale-in-karachi-6306232,12300000.0
Suzuki Xbee 2021,10/10,100%,100%,100%,97%,100%,2021.0,"7,800 km",Hybrid,Automatic,"Feb 03, 2024",https://www.pakwheels.com/used-cars/suzuki-xbee-2021-for-sale-in-islamabad-8186293,5395000.0
Toyota Corolla Altis 1.6 X CVT-i 2020,9.6/10,90%,98%,100%,98%,100%,2020.0,"94,294 km",Petrol,Automatic,"Feb 02, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-8334784,4800000.0
Honda BR-V i-VTEC S 2023,9.9/10,95%,100%,100%,100%,100%,2023.0,"5,409 km",Petrol,Automatic,"Feb 02, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2023-for-sale-in-karachi-8350847,5850000.0
Toyota Land Cruiser ZX 2015,9.1/10,70%,100%,100%,100%,100%,2015.0,"111,300 km",Petrol,Automatic,"Feb 01, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2015-for-sale-in-karachi-7887476,38500000.0
KIA Sportage FWD 2020,8.8/10,59%,100%,100%,98%,100%,2020.0,"40,286 km",Petrol,Automatic,"Feb 01, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-karachi-7966845,6385000.0
Toyota Prado 2011,8.3/10,46%,100%,100%,92%,100%,2011.0,"87,465 km",Petrol,Automatic,"Jan 31, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2011-for-sale-in-karachi-8048470,16500000.0
Toyota Fortuner 2.7 G 2022,9.8/10,93%,99%,100%,100%,100%,2022.0,"12,452 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-peshawar-8284005,14700000.0
Toyota Hilux Revo Rocco 2023,9.7/10,94%,100%,100%,87%,100%,2023.0,"11,025 km",Diesel,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2023-for-sale-in-peshawar-8384929,15200000.0
MG ZS 1.5L 2022,9.6/10,88%,100%,100%,98%,100%,2022.0,"20,558 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/mg-zs-2022-for-sale-in-lahore-8415495,5400000.0
MG HS Trophy 2022,10/10,99%,100%,100%,100%,100%,2022.0,367 km,Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/mg-hs-2022-for-sale-in-karachi-8415086,7600000.0
Toyota Fortuner 2.8 Sigma 4 2022,9.7/10,92%,100%,100%,100%,100%,2022.0,"20,343 km",Diesel,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-lahore-8349435,16700000.0
Honda BR-V i-VTEC S 2021,9.7/10,90%,100%,100%,94%,100%,2021.0,"7,071 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2021-for-sale-in-lahore-8413452,5600000.0
Peugeot 2008 Allure 2022,10/10,100%,100%,100%,100%,100%,2022.0,"4,422 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2022-for-sale-in-islamabad-8304058,7200000.0
Toyota Yaris GLI CVT 1.3 2021,9.5/10,84%,100%,100%,100%,100%,2021.0,"31,324 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-islamabad-8392499,4100000.0
Suzuki Swift GL CVT 2022,9.8/10,95%,100%,100%,97%,100%,2022.0,"22,484 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2022-for-sale-in-islamabad-8363798,4200000.0
Honda Civic RS 2022,9.8/10,93%,100%,100%,100%,100%,2022.0,"16,747 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-islamabad-8343625,9500000.0
Honda Civic 1.5 RS Turbo 2021,9.5/10,86%,100%,100%,100%,100%,2021.0,"43,975 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-8351632,7500000.0
Hyundai Tucson AWD A/T Ultimate 2022,9.6/10,88%,100%,100%,100%,100%,2022.0,"37,291 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2022-for-sale-in-islamabad-8358507,8300000.0
Hyundai Elantra GLS 2022,9.6/10,87%,100%,100%,100%,100%,2022.0,"19,036 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/hyundai-elantra-2022-for-sale-in-islamabad-8287543,6450000.0
Hyundai Sonata 2.0 2021,9.7/10,90%,100%,100%,97%,100%,2021.0,"35,596 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2021-for-sale-in-islamabad-8364732,9000000.0
KIA Sorento 2.4 FWD 2022,10/10,99%,100%,100%,100%,100%,2022.0,"9,651 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/kia-sorento-2022-for-sale-in-islamabad-8397943,9000000.0
Changan Oshan X7 FutureSense 2022,9.9/10,99%,100%,100%,95%,100%,2022.0,"8,310 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/changan-oshan-x7-2022-for-sale-in-islamabad-8270990,9000000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2020,8.3/10,47%,100%,100%,95%,100%,2020.0,"87,950 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-rawalpindi-8382452,6150000.0
Changan Alsvin 1.5L DCT Lumiere 2022,9.8/10,94%,100%,100%,98%,100%,2022.0,"10,013 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/changan-alsvin-2022-for-sale-in-islamabad-8323719,4350000.0
Honda Civic 1.8 i-VTEC CVT 2020,8.8/10,64%,98%,100%,100%,100%,2020.0,"61,774 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-islamabad-8358076,5650000.0
Daihatsu Mira X 2019,9.1/10,76%,100%,100%,85%,100%,2019.0,"42,449 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2019-for-sale-in-islamabad-8306475,3800000.0
Changan Alsvin 1.5L DCT Lumiere 2022,9.0/10,68%,100%,100%,98%,100%,2022.0,"25,095 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/changan-alsvin-2022-for-sale-in-islamabad-8051114,4280000.0
Daihatsu Mira X SA lll 2022,9.1/10,73%,100%,100%,93%,100%,2022.0,"23,177 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2022-for-sale-in-islamabad-8252930,3790000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2021,9.4/10,81%,100%,100%,98%,100%,2021.0,"22,328 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-8370565,7600000.0
Toyota Yaris ATIV X CVT 1.5 2022,9.8/10,96%,100%,100%,96%,100%,2022.0,"25,571 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2022-for-sale-in-rawalpindi-8280480,4900000.0
Honda City 1.5L ASPIRE CVT 2022,9.8/10,98%,100%,100%,100%,100%,2022.0,"44,841 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-8292481,5300000.0
Daihatsu Move X SA 2 2020,9.9/10,100%,100%,100%,98%,100%,2020.0,"14,518 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/daihatsu-move-2020-for-sale-in-islamabad-8321117,3550000.0
Daihatsu Mira G SA III 2020,9.7/10,92%,100%,100%,100%,100%,2020.0,"25,400 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2020-for-sale-in-islamabad-8319022,3300000.0
Honda Vezel e-HEV Z 2021,9.7/10,93%,100%,100%,100%,100%,2021.0,"7,171 km",Hybrid,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2021-for-sale-in-lahore-8193641,11700000.0
Proton X70 Premium FWD 2022,9.8/10,93%,100%,100%,100%,100%,2022.0,"4,805 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/proton-x70-2022-for-sale-in-islamabad-8383800,8300000.0
Peugeot 2008 Allure 2022,9.8/10,94%,100%,100%,100%,100%,2022.0,"15,959 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2022-for-sale-in-islamabad-8381830,6950000.0
Honda BR-V i-VTEC S 2020,9.9/10,97%,100%,100%,100%,100%,2020.0,"30,865 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2020-for-sale-in-islamabad-8383482,5400000.0
Toyota Land Cruiser ZX Gasoline 3.5L 2023,9.9/10,100%,100%,100%,100%,100%,2023.0,"3,763 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2023-for-sale-in-islamabad-8351985,93000000.0
Toyota Prado TX 2.7 2017,9.6/10,87%,100%,100%,100%,100%,2017.0,"42,601 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2017-for-sale-in-islamabad-8234398,29000000.0
Toyota Prado TX L Package 2.7 2018,10/10,100%,100%,100%,100%,100%,2018.0,"24,329 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2018-for-sale-in-islamabad-8294126,32500000.0
Toyota Corolla Altis X Automatic 1.6 2022,9.7/10,93%,100%,100%,98%,100%,2022.0,"23,716 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-8352953,6000000.0
DFSK Glory 580 1.5 CVT 2021,9.6/10,87%,100%,100%,96%,100%,2021.0,"19,054 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/dfsk-glory-580-2021-for-sale-in-lahore-8208982,5800000.0
Toyota Passo X 2020,9.6/10,88%,100%,100%,100%,100%,2020.0,"31,658 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2020-for-sale-in-lahore-8264823,3850000.0
Toyota Fortuner 2.7 V 2021,10/10,99%,100%,100%,100%,100%,2021.0,"2,728 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-islamabad-8324013,15800000.0
Suzuki Alto VXL AGS 2023,9.9/10,99%,100%,100%,100%,100%,2023.0,501 km,Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-8399322,3050000.0
Suzuki Alto VXL AGS 2021,9.2/10,80%,100%,100%,82%,100%,2021.0,"77,832 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-8293969,2700000.0
Honda City 1.2L CVT 2023,10/10,100%,100%,100%,100%,100%,2023.0,47 km,Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-lahore-8289887,5000000.0
Suzuki Alto L 2021,9.9/10,98%,100%,100%,100%,100%,2021.0,"4,630 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-rawalpindi-8261383,3400000.0
Suzuki Wagon R Hybrid FX 2022,9.5/10,83%,100%,100%,100%,100%,2022.0,"12,869 km",Hybrid,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-rawalpindi-8269900,4150000.0
Toyota Passo X 2019,9.3/10,81%,100%,100%,88%,100%,2019.0,"112,523 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2019-for-sale-in-lahore-8296126,3800000.0
Toyota Aqua G 2018,9.1/10,72%,100%,100%,97%,100%,2018.0,"50,610 km",Hybrid,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-aqua-2018-for-sale-in-lahore-8286869,5450000.0
Honda BR-V i-VTEC S 2022,9.5/10,83%,100%,100%,100%,100%,2022.0,"12,830 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2022-for-sale-in-lahore-8331005,5800000.0
Honda City 1.5L ASPIRE CVT 2022,9.3/10,77%,100%,100%,100%,100%,2022.0,"11,261 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-8381276,5250000.0
Audi A6 1.8 TFSI  2016,9.9/10,98%,100%,100%,100%,100%,2016.0,"164,031 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/audi-a6-2016-for-sale-in-lahore-8341924,13000000.0
Honda City 1.5L ASPIRE CVT 2022,10/10,99%,100%,100%,100%,100%,2022.0,"2,850 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-8330619,5625000.0
Daihatsu Mira X 2020,9.9/10,99%,100%,100%,98%,100%,2020.0,"4,554 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2020-for-sale-in-lahore-8300783,4200000.0
Subaru Stella L 2022,9.7/10,91%,100%,100%,100%,100%,2022.0,"10,996 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/subaru-stella-2022-for-sale-in-lahore-8325197,3650000.0
Suzuki Alto VXL AGS 2022,9.9/10,95%,100%,100%,100%,100%,2022.0,"7,708 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-lahore-8321659,3000000.0
Daihatsu Rocky G 2020,8.9/10,66%,100%,100%,95%,100%,2020.0,"9,507 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/daihatsu-rocky-2020-for-sale-in-lahore-8299412,4700000.0
KIA Picanto 1.0 AT 2023,9.7/10,92%,100%,100%,92%,100%,2023.0,"12,563 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/kia-picanto-2023-for-sale-in-lahore-8284000,3550000.0
Toyota Yaris ATIV X CVT 1.5 2021,9.5/10,85%,100%,100%,97%,100%,2021.0,"32,679 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-lahore-8245776,4700000.0
Ford F 150 Raptor 5.0L 2018,9.3/10,75%,100%,100%,99%,100%,2018.0,"83,221 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/ford-f-150-2018-for-sale-in-karachi-8260454,22900000.0
Toyota Land Cruiser AX G Selection 2019,9.9/10,98%,100%,100%,100%,100%,2019.0,"35,394 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2019-for-sale-in-karachi-8347939,47200000.0
Toyota Prado TX L Package 2.7 2013,9.4/10,81%,100%,100%,96%,100%,2013.0,"34,590 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2013-for-sale-in-karachi-8213499,20299999.999999996
Toyota Hilux Revo V Automatic 2.8 2021,9.5/10,86%,100%,100%,96%,100%,2021.0,"9,851 km",Diesel,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-karachi-8048263,12800000.0
Toyota Prado TX L Package 2.7 2013,9.6/10,84%,100%,100%,100%,100%,2013.0,"31,813 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2013-for-sale-in-karachi-8092867,20099999.999999996
Proton Saga 1.3L Ace A/T 2023,10/10,100%,100%,100%,100%,100%,2023.0,48 km,Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/proton-saga-2023-for-sale-in-lahore-8259390,3779999.9999999995
Toyota C-HR S-LED 2018,9.9/10,98%,100%,100%,100%,100%,2018.0,"60,702 km",Hybrid,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-islamabad-8132123,8450000.0
Toyota Corolla 2020,9.6/10,89%,100%,100%,98%,100%,2020.0,"6,631 km",Hybrid,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-8263857,9800000.0
Toyota Yaris ATIV X CVT 1.5 2022,9.7/10,91%,100%,96%,97%,100%,2022.0,"15,700 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2022-for-sale-in-lahore-8261754,5150000.0
Mazda Flair XG 2020,9.4/10,80%,100%,100%,96%,100%,2020.0,"28,214 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/mazda-flair-2020-for-sale-in-lahore-8258031,3600000.0
Hyundai Elantra GLS 2023,9.4/10,79%,100%,100%,100%,100%,2023.0,"8,581 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/hyundai-elantra-2023-for-sale-in-lahore-8255926,6950000.0
Toyota Fortuner 2.7 VVTi 2017,9.4/10,80%,100%,100%,96%,100%,2017.0,"22,173 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2017-for-sale-in-lahore-8249785,13500000.0
Hyundai Tucson FWD A/T GLS Sport 2022,9.8/10,98%,100%,100%,90%,100%,2022.0,"35,823 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2022-for-sale-in-faisalabad-8244881,7800000.0
Hyundai Sonata 2.5 2022,9.9/10,98%,100%,100%,100%,100%,2022.0,"5,158 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2022-for-sale-in-lahore-8243590,11000000.0
Honda Insight EX 2021,9.6/10,90%,100%,100%,98%,100%,2021.0,"32,775 km",Hybrid,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-insight-2021-for-sale-in-lahore-8237877,14200000.0
KIA Sportage FWD 2022,9.6/10,90%,100%,100%,92%,100%,2022.0,"16,173 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2022-for-sale-in-lahore-8237098,7500000.0
Honda HR-V VTi-S 2022,9.9/10,96%,100%,100%,100%,100%,2022.0,"7,108 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-hr-v-2022-for-sale-in-lahore-8234472,7200000.0
Honda Civic Oriel 2022,9.4/10,83%,100%,100%,85%,100%,2022.0,"18,485 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-lahore-8232022,8300000.0
KIA Sportage Alpha 2022,9.7/10,91%,100%,100%,100%,100%,2022.0,"17,457 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2022-for-sale-in-lahore-8229894,6800000.0
KIA Sportage FWD 2020,9.9/10,99%,100%,100%,95%,100%,2020.0,"28,973 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-faisalabad-8207458,6900000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2022,9.6/10,91%,100%,100%,95%,100%,2022.0,"43,585 km",Petrol,Automatic,"Feb 23, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-gujranwala-8199794,7000000.0
Suzuki Every PC 2018,9.5/10,90%,100%,100%,94%,100%,2018.0,"121,551 km",Petrol,Automatic,"Feb 22, 2024",https://www.pakwheels.com/used-cars/suzuki-every-2018-for-sale-in-lahore-8124539,2690000.0
Toyota Raize Z 2019,9.4/10,84%,100%,100%,97%,100%,2019.0,"47,779 km",Petrol,Automatic,"Feb 22, 2024",https://www.pakwheels.com/used-cars/toyota-raize-2019-for-sale-in-lahore-8107701,6490000.000000001
Honda Civic Oriel 1.8 i-VTEC CVT 2020,9.1/10,73%,98%,100%,98%,100%,2020.0,"45,789 km",Petrol,Automatic,"Feb 22, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-8405067,5900000.0
Hyundai Elantra GLS 2022,10/10,100%,100%,100%,100%,100%,2022.0,"10,236 km",Petrol,Automatic,"Feb 22, 2024",https://www.pakwheels.com/used-cars/hyundai-elantra-2022-for-sale-in-karachi-8415516,6700000.0
Hyundai Sonata 2.5 2021,9.9/10,99%,100%,100%,90%,100%,2021.0,"20,313 km",Petrol,Automatic,"Feb 22, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2021-for-sale-in-lahore-8410063,10700000.0
KIA Sorento 3.5 FWD 2022,10/10,100%,100%,100%,100%,100%,2022.0,"4,268 km",Petrol,Automatic,"Feb 22, 2024",https://www.pakwheels.com/used-cars/kia-sorento-2022-for-sale-in-lahore-8416280,8500000.0
